19 7
1 5
1 1 181 66 2.69
2 1 181 102 2.16
3 1 166 94 0.57
4 4 152 72 1.45
5 2 139 131 2.43
2 4
1 2 110 59 0.62
2 4 109 148 2.24
3 4 103 148 1.43
4 4 97 92 0.90
3 1
1 4 361 78 0.93
4 1
1 1 1158 107 0.64
5 3
1 3 284 78 1.98
2 1 273 82 2.32
3 1 269 105 2.04
6 4
1 4 152 128 0.70
2 2 140 63 1.17
3 3 120 137 1.45
4 2 106 149 0.93
7 1
1 4 244 63 2.60
0 725 0.43 1995 0.18 2059 0.20 2211 0.46 1522 0.16 1604 0.29 1970 0.30 1708 
1 117 0 165 9 0.3 74 0.3 45 0.1 70 0.4 84 0.1 51 0.3 88 0.2 75 
2 33 0 148 7 0.2 20 0.4 46 0.1 26 0.2 25 0.5 81 0.2 97 0.2 14 
3 86 0 139 5 0.1 66 0.2 47 0.2 39 0.4 13 0.4 32 0.3 97 0.2 88 
4 99 0 106 11 0.1 38 0.3 59 0.4 31 0.3 73 0.4 45 0.4 53 0.2 46 
5 136 0 154 9 0.1 62 0.3 99 0.4 65 0.3 62 0.2 80 0.2 52 0.4 62 
6 29 0 104 3 0.3 91 0.4 22 0.3 75 0.4 82 0.4 81 0.2 71 0.4 23 
7 59 0 88 12 0.4 27 0.4 58 0.1 74 0.2 64 0.4 85 0.1 76 0.4 14 
8 91 0 119 6 0.3 46 0.4 37 0.2 57 0.5 45 0.4 13 0.1 23 0.5 62 
9 57 0 150 12 0.2 92 0.2 69 0.3 83 0.4 90 0.1 84 0.3 24 0.2 66 
10 86 0 151 8 0.2 83 0.1 19 0.3 28 0.3 50 0.4 78 0.3 60 0.1 42 
11 96 0 120 2 0.1 52 0.3 85 0.5 45 0.1 12 0.2 85 0.5 72 0.4 24 
12 51 0 108 2 0.3 12 0.5 37 0.3 55 0.5 84 0.2 70 0.5 91 0.3 73 
13 72 0 173 11 0.2 82 0.4 75 0.1 55 0.2 43 0.1 98 0.4 29 0.3 55 
14 94 0 122 6 0.4 48 0.3 38 0.1 99 0.3 77 0.2 24 0.2 92 0.3 63 
15 45 0 101 2 0.4 94 0.1 39 0.3 52 0.3 16 0.2 32 0.4 26 0.1 13 
16 72 0 156 17 0.2 92 0.2 97 0.2 88 0.3 81 0.3 97 0.5 93 0.2 77 
17 123 0 159 11 0.5 58 0.2 91 0.5 82 0.2 80 0.4 41 0.3 45 0.4 44 
18 67 0 182 12 0.4 85 0.1 18 0.5 99 0.4 41 0.5 10 0.4 25 0.3 27 
19 37 0 151 8 0.3 42 0.4 99 0.2 17 0.2 72 0.3 28 0.3 23 0.5 73 
0	1238	2398	2183	3214	2930	3709	2627	2677	4229	4627	7891	6341	5047	8006	8159	6765	5946	6358	7358	1238	0	1494	2632	3662	3379	4158	2981	2021	2146	3635	8387	6790	5496	8455	8608	4640	3305	4275	6364	2398	1494	0	1601	2796	3238	5164	5015	4078	2793	3192	7260	5882	5355	9456	9609	8215	4510	4922	5921	2183	2632	1601	0	1891	2612	4538	4389	5695	4410	2728	8321	4734	4728	8829	8982	7588	6127	6539	10465	3214	3662	2796	1891	0	2215	4969	5555	5706	5101	3516	8540	2461	3515	5884	10149	8755	6818	7230	10685	2930	3379	3238	2612	2215	0	3473	3747	4835	5363	5762	10464	4635	2941	3534	8340	6946	7080	7492	12609	3709	4158	5164	4538	4969	3473	0	2414	4284	7443	7841	11105	6156	3717	2665	5409	5614	6987	9572	10572	2627	2981	5015	4389	5555	3747	2414	0	2529	4682	7534	10798	9248	5936	5609	5163	3257	5280	6999	10265	2677	2021	4078	5695	5706	4835	4284	2529	0	2262	4024	8782	8279	6985	8671	12308	3795	2634	4353	6759	4229	2146	2793	4410	5101	5363	7443	4682	2262	0	2963	7715	7088	6674	10782	13585	6304	3788	2695	5692	4627	3635	3192	2728	3516	5762	7841	7534	4024	2963	0	4835	6483	9225	16701	14517	7359	4843	4670	2912	7891	8387	7260	8321	8540	10464	11105	10798	8782	7715	4835	0	5588	9427	13244	16886	16800	13183	8395	5501	6341	6790	5882	4734	2461	4635	6156	9248	8279	7088	6483	5588	0	3283	6031	13975	11825	16986	12198	9304	5047	5496	5355	4728	3515	2941	3717	5936	6985	6674	9225	9427	3283	0	3751	9949	14877	8610	15703	12809	8006	8455	9456	8829	5884	3534	2665	5609	8671	10782	16701	13244	6031	3751	0	4242	7261	15593	20098	17203	8159	8608	9609	8982	10149	8340	5409	5163	12308	13585	14517	16886	13975	9949	4242	0	5068	9132	13855	17429	6765	4640	8215	7588	8755	6946	5614	3257	3795	6304	7359	16800	11825	14877	7261	5068	0	5031	10025	13600	5946	3305	4510	6127	6818	7080	6987	5280	2634	3788	4843	13183	16986	8610	15593	9132	5031	0	3757	10358	6358	4275	4922	6539	7230	7492	9572	6999	4353	2695	4670	8395	12198	15703	20098	13855	10025	3757	0	5639	7358	6364	5921	10465	10685	12609	10572	10265	6759	5692	2912	5501	9304	12809	17203	17429	13600	10358	5639	0	
